timestamp,from_account,to_account,amount,country_from,country_to,is_international,is_suspicious
2025-11-02 21:32:00,P034,P070,528.55,GB,GB,false,false
2025-11-02 21:36:00,P061,P072,1284.44,GB,SE,true,false
2025-11-02 21:39:00,P080,P013,1145.05,GB,NL,true,false
2025-11-02 21:43:00,P046,B019,1467.12,FI,SE,true,false
2025-11-02 21:47:00,P022,P009,558.29,NO,FI,true,false
2025-11-02 21:48:00,B003,P052,547.02,CY,DE,true,false
2025-11-02 21:48:00,P015,P073,1019.04,GB,GB,false,false
2025-11-02 21:50:00,P060,P026,454.47,NL,NL,false,false
2025-11-02 21:51:00,B015,P075,59.81,FI,DE,true,false
2025-11-02 22:07:00,P074,B015,760.37,SE,GB,true,false
2025-11-02 22:09:00,P031,P020,1124.72,DK,DE,true,false
2025-11-02 22:16:00,P036,B005,835.05,SE,NL,true,false
2025-11-02 22:19:00,P074,P052,1210.81,CY,SE,true,false
2025-11-02 22:20:00,P026,P054,615.41,CY,GB,true,false
2025-11-02 22:21:00,P064,P065,1220.96,FI,SE,true,false
2025-11-02 22:25:00,P031,P015,241.94,SE,NO,true,false
2025-11-02 22:26:00,P041,P009,958.21,DE,DK,true,false
2025-11-02 22:29:00,B006,B018,830.39,SE,GB,true,false
2025-11-02 22:36:00,P068,P061,652.12,FI,SE,true,false
2025-11-02 22:38:00,P039,P009,1352.85,DE,FI,true,false
2025-11-02 22:39:00,P039,P047,1454.75,NO,NL,true,false
2025-11-02 22:40:00,P010,P069,336.84,DK,SE,true,false
2025-11-02 22:41:00,P039,P065,1210.11,DE,GB,true,false
2025-11-02 22:41:00,P005,P026,255.85,SE,SE,false,false
2025-11-02 22:42:00,B005,P012,607.40,SE,NO,true,false
2025-11-02 22:42:00,P075,B020,1398.70,DK,NL,true,false
2025-11-02 22:45:00,P075,P013,895.96,DK,SE,true,false
2025-11-02 22:46:00,B001,P008,792.96,FI,NL,true,false
2025-11-02 22:50:00,P003,P008,1292.18,SE,FI,true,false
2025-11-02 22:51:00,P040,P060,738.37,DE,DE,false,false
2025-11-02 22:52:00,P037,B003,257.66,CY,NO,true,false
2025-11-02 22:53:00,P075,B015,597.13,NO,DE,true,false
2025-11-02 22:55:00,P024,P074,758.82,NL,DK,true,false
2025-11-02 22:56:00,P012,P031,907.74,FI,FI,false,false
2025-11-02 22:59:00,B002,P069,1217.22,DE,CY,true,false
2025-11-02 23:07:00,P021,P032,784.22,SE,CY,true,false
2025-11-02 23:10:00,P073,P016,40.89,GB,DE,true,false
2025-11-02 23:12:00,P034,B010,1280.71,SE,DE,true,false
2025-11-02 23:12:00,P035,P037,1124.74,DE,SE,true,false
2025-11-02 23:16:00,P071,P050,477.72,FI,SE,true,false
2025-11-02 23:17:00,P057,P053,396.37,CY,SE,true,false
2025-11-02 23:17:00,P011,B020,1411.93,NL,DE,true,false
2025-11-02 23:19:00,P012,B017,368.48,NO,SE,true,false
2025-11-02 23:23:00,P061,B012,564.25,DK,SE,true,false
2025-11-02 23:25:00,P026,B001,472.21,CY,SE,true,false
2025-11-02 23:25:00,P049,P074,352.24,SE,GB,true,false
2025-11-02 23:31:00,P069,P048,1055.43,SE,FI,true,false
2025-11-02 23:34:00,P055,P061,1030.45,DK,SE,true,false
2025-11-02 23:34:00,P031,P057,594.94,DE,DK,true,false
2025-11-02 23:39:00,P055,P077,405.03,SE,FI,true,false
2025-11-02 23:41:00,P078,P005,1265.38,SE,NO,true,false
2025-11-02 23:41:00,B003,P024,952.63,SE,SE,false,false
2025-11-02 23:41:00,P079,B001,358.49,SE,NL,true,false
2025-11-02 23:43:00,P053,Shop02,1410.34,NL,NL,false,false
2025-11-02 23:44:00,P034,P065,118.22,DE,CY,true,false
2025-11-02 23:46:00,P071,B015,503.62,SE,SE,false,false
2025-11-02 23:49:00,P059,B007,751.34,NO,NO,false,false
2025-11-02 23:51:00,P037,P026,144.91,FI,SE,true,false
2025-11-02 23:55:00,B015,P018,405.81,CY,FI,true,false
2025-11-02 23:58:00,P057,B001,489.43,DE,SE,true,false
2025-11-02 23:59:00,P043,B012,645.10,SE,SE,false,false
2025-11-03 00:00:00,P061,P018,1309.74,DE,NO,true,false
2025-11-03 00:00:00,P033,P065,937.09,DK,DE,true,false
2025-11-03 00:04:00,P013,P072,106.95,FI,NO,true,false
2025-11-03 00:07:00,B013,P019,203.01,SE,NO,true,false
2025-11-03 00:09:00,P034,P015,483.64,SE,NL,true,false
2025-11-03 00:09:00,P007,P030,291.05,NL,DK,true,false
2025-11-03 00:10:00,B011,P060,665.92,NL,SE,true,false
2025-11-03 00:18:00,B008,P016,603.37,CY,SE,true,false
2025-11-03 00:20:00,P056,P022,487.00,NL,SE,true,false
2025-11-03 00:26:00,P019,P004,449.49,DK,NO,true,false
2025-11-03 00:28:00,P046,B011,850.06,NL,NL,false,false
2025-11-03 00:30:00,P046,P078,1410.20,CY,SE,true,false
2025-11-03 00:35:00,B005,B002,1201.37,SE,NO,true,false
2025-11-03 00:36:00,B005,P075,334.35,SE,GB,true,false
2025-11-03 00:37:00,P023,P034,271.40,NL,FI,true,false
2025-11-03 00:39:00,P058,P032,567.06,NL,SE,true,false
2025-11-03 00:42:00,P048,P017,1452.73,GB,SE,true,false
2025-11-03 00:45:00,P050,B011,646.47,CY,DK,true,false
2025-11-03 00:49:00,P074,P024,636.30,SE,NO,true,false
2025-11-03 00:49:00,P064,B007,159.57,FI,SE,true,false
2025-11-03 00:52:00,P037,B014,1022.24,DE,SE,true,false
2025-11-03 00:53:00,P042,P020,62.73,NL,NL,false,false
2025-11-03 00:55:00,P036,B016,553.68,DE,DK,true,false
2025-11-03 00:55:00,P037,P024,1255.73,GB,DK,true,false
2025-11-03 00:56:00,P060,P017,152.68,GB,DE,true,false
2025-11-03 00:57:00,P034,P079,1247.79,DK,GB,true,false
2025-11-03 01:01:00,P058,P075,379.09,DK,CY,true,false
2025-11-03 01:01:00,P055,P074,487.46,SE,DK,true,false
2025-11-03 01:02:00,P011,P054,1317.60,DK,FI,true,false
2025-11-03 01:02:00,P063,P052,739.43,CY,CY,false,false
2025-11-03 01:03:00,P071,P010,1377.61,GB,SE,true,false
2025-11-03 01:07:00,B015,B005,705.06,SE,DE,true,false
2025-11-03 01:08:00,P046,B006,162.25,FI,GB,true,false
2025-11-03 01:08:00,P018,P002,302.39,SE,NO,true,false
2025-11-03 01:10:00,B004,P062,701.04,DE,CY,true,false
2025-11-03 01:10:00,P020,B015,1059.85,NL,NL,false,false
2025-11-03 01:11:00,P011,B016,1473.64,DK,SE,true,false
2025-11-03 01:12:00,P063,P058,1330.41,NL,DK,true,false
2025-11-03 01:15:00,B019,P052,152.00,NO,SE,true,false
2025-11-03 01:19:00,P063,Shop03,659.89,DK,CY,true,false
2025-11-03 01:20:00,B014,Shop03,862.35,NO,SE,true,false
2025-11-03 01:22:00,P033,P075,141.02,GB,SE,true,false
2025-11-03 01:24:00,B020,P052,441.71,SE,SE,false,false
2025-11-03 01:26:00,P064,B015,876.42,GB,DK,true,false
2025-11-03 01:27:00,P011,Shop03,726.86,SE,SE,false,false
2025-11-03 01:27:00,P069,P003,28.65,SE,SE,false,false
2025-11-03 01:27:00,B001,Shop02,817.10,SE,DK,true,false
2025-11-03 01:32:00,P044,P060,1021.13,SE,NL,true,false
2025-11-03 01:32:00,P055,P053,159.84,CY,DK,true,false
2025-11-03 01:33:00,B001,B003,796.52,DK,NL,true,false
2025-11-03 01:35:00,P078,P049,156.98,DK,SE,true,false
2025-11-03 01:36:00,P077,P055,153.53,DE,FI,true,false
2025-11-03 01:37:00,B013,P059,1140.88,NL,CY,true,false
2025-11-03 01:39:00,P024,P056,953.42,SE,SE,false,false
2025-11-03 01:42:00,P001,P043,1455.26,CY,NL,true,false
2025-11-03 01:43:00,P039,P032,794.18,DK,CY,true,false
2025-11-03 01:44:00,B007,B009,1019.15,DK,SE,true,false
2025-11-03 01:46:00,P063,P039,935.38,CY,FI,true,false
2025-11-03 01:49:00,P060,P019,721.50,SE,SE,false,false
2025-11-03 01:51:00,B003,P037,498.29,SE,SE,false,false
2025-11-03 01:51:00,P034,P044,1450.75,SE,NO,true,false
2025-11-03 01:53:00,P051,P007,514.10,SE,DE,true,false
2025-11-03 01:54:00,P004,P027,732.05,SE,NO,true,false
2025-11-03 01:57:00,B003,P054,1335.93,SE,NL,true,false
2025-11-03 01:59:00,B007,P063,363.22,SE,GB,true,false
2025-11-03 02:02:00,P065,P014,267.23,SE,NO,true,false
2025-11-03 02:03:00,P003,P046,1323.74,FI,SE,true,false
2025-11-03 02:03:00,P051,B018,74.90,SE,CY,true,false
2025-11-03 02:03:00,B001,B012,1202.62,GB,DK,true,false
2025-11-03 02:05:00,P044,P041,614.44,SE,DE,true,false
2025-11-03 02:07:00,P080,P030,198.62,NO,NL,true,false
2025-11-03 02:08:00,P023,P026,251.34,NL,SE,true,false
2025-11-03 02:11:00,P065,P005,1214.09,FI,DE,true,false
2025-11-03 02:16:00,P044,Shop01,545.76,SE,GB,true,false
2025-11-03 02:17:00,P020,B009,1313.07,CY,SE,true,false
2025-11-03 02:18:00,P065,P022,146.15,FI,DE,true,false
2025-11-03 02:18:00,P028,P012,777.27,DK,GB,true,false
2025-11-03 02:22:00,P057,P030,771.30,CY,FI,true,false
2025-11-03 02:23:00,B001,B006,383.27,GB,DE,true,false
2025-11-03 02:24:00,B013,B015,1322.22,GB,GB,false,false
2025-11-03 02:26:00,P052,B008,1057.17,DK,FI,true,false
2025-11-03 02:28:00,P019,B019,34.72,GB,SE,true,false
2025-11-03 02:31:00,B014,P013,248.36,FI,FI,false,false
2025-11-03 02:39:00,P080,B004,674.37,FI,DE,true,false
2025-11-03 02:44:00,P056,P003,258.77,NO,NL,true,false
2025-11-03 02:45:00,P007,P057,1202.50,SE,SE,false,false
2025-11-03 02:46:00,B012,P050,1440.51,FI,NL,true,false
2025-11-03 02:49:00,B019,P001,383.07,NL,FI,true,false
2025-11-03 02:49:00,P026,P039,144.74,GB,FI,true,false
2025-11-03 02:50:00,P054,P064,469.40,NO,GB,true,false
2025-11-03 02:50:00,P079,Shop01,1290.41,SE,GB,true,false
2025-11-03 02:50:00,P030,P018,1206.62,DE,DE,false,false
2025-11-03 02:51:00,P021,P080,326.67,SE,NL,true,false
2025-11-03 02:52:00,P018,P016,1275.92,NL,DE,true,false
2025-11-03 02:57:00,P059,P067,1196.02,FI,SE,true,false
2025-11-03 02:58:00,P078,B012,992.30,SE,DK,true,false
2025-11-03 02:58:00,P047,P021,1097.96,NL,GB,true,false
2025-11-03 02:58:00,P045,P002,1243.97,GB,CY,true,false
2025-11-03 02:58:00,P019,B010,617.83,NO,GB,true,false
2025-11-03 03:01:00,P070,P076,402.86,DK,DE,true,false
2025-11-03 03:05:00,P008,P055,1334.99,NL,NO,true,false
2025-11-03 03:06:00,P019,B012,650.02,DE,SE,true,false
2025-11-03 03:08:00,B011,P066,1297.64,SE,NO,true,false
2025-11-03 03:14:00,P045,P039,441.11,CY,SE,true,false
2025-11-03 03:19:00,P074,B015,27.72,FI,NO,true,false
2025-11-03 03:23:00,P074,P038,79.62,SE,SE,false,false
2025-11-03 03:23:00,P040,P048,468.82,NL,SE,true,false
2025-11-03 03:28:00,P010,P048,1021.70,DE,CY,true,false
2025-11-03 03:29:00,P061,P005,1124.81,GB,FI,true,false
2025-11-03 03:31:00,B002,P055,1494.84,NL,DE,true,false
2025-11-03 03:32:00,P015,B014,108.72,FI,DK,true,false
2025-11-03 03:33:00,P075,P025,1237.81,FI,NL,true,false
2025-11-03 03:35:00,P067,B020,604.28,DK,CY,true,false
2025-11-03 03:40:00,P065,P046,203.24,SE,NL,true,false
2025-11-03 03:45:00,P049,P067,1111.52,SE,FI,true,false
2025-11-03 03:50:00,P019,Shop01,892.64,SE,DK,true,false
2025-11-03 03:51:00,B016,P075,857.08,GB,CY,true,false
2025-11-03 03:52:00,P021,P019,768.56,NL,NL,false,false
2025-11-03 03:58:00,P016,P078,1281.43,SE,SE,false,false
2025-11-03 04:00:00,P016,P071,536.00,SE,DE,true,false
2025-11-03 04:02:00,B006,P057,1109.15,SE,SE,false,false
2025-11-03 04:02:00,P021,B015,810.45,SE,DK,true,false
2025-11-03 04:03:00,P062,P035,904.84,DE,FI,true,false
2025-11-03 04:05:00,P051,B010,202.01,SE,GB,true,false
2025-11-03 04:10:00,P037,P019,290.35,SE,SE,false,false
2025-11-03 04:11:00,P004,B012,106.58,DE,SE,true,false
2025-11-03 04:12:00,B017,P061,763.91,SE,SE,false,false
2025-11-03 04:15:00,B011,P075,677.46,GB,CY,true,false
2025-11-03 04:15:00,P064,P066,1133.54,DE,SE,true,false
2025-11-03 04:17:00,P008,P041,707.94,DE,SE,true,false
2025-11-03 04:17:00,P056,P027,923.46,FI,FI,false,false
2025-11-03 04:19:00,P053,B007,270.40,CY,FI,true,false
2025-11-03 04:19:00,P073,P053,680.05,GB,NO,true,false
2025-11-03 04:20:00,P052,P076,86.58,SE,FI,true,false
2025-11-03 04:20:00,P019,P053,1341.66,DK,DE,true,false
2025-11-03 04:24:00,P033,P012,189.67,SE,GB,true,false
2025-11-03 04:26:00,P050,P030,1352.36,FI,GB,true,false
2025-11-03 04:27:00,P024,P054,55.60,GB,FI,true,false
2025-11-03 04:30:00,P074,P040,857.33,FI,DE,true,false
2025-11-03 04:30:00,B013,P078,216.56,SE,GB,true,false
2025-11-03 04:30:00,P004,P053,957.64,SE,DK,true,false
2025-11-03 04:34:00,P074,B017,98.25,CY,GB,true,false
2025-11-03 04:34:00,P055,P072,688.58,SE,NL,true,false
2025-11-03 04:35:00,P076,B007,170.23,GB,SE,true,false
2025-11-03 04:40:00,P059,B018,685.90,NL,SE,true,false
2025-11-03 04:40:00,P034,B017,1067.48,DK,NO,true,false
2025-11-03 04:41:00,P016,B003,847.84,NO,CY,true,false
2025-11-03 04:42:00,P069,P024,1444.32,DK,NO,true,false
2025-11-03 04:45:00,P004,P074,952.56,DK,GB,true,false
2025-11-03 04:50:00,P019,P048,819.85,SE,NO,true,false
2025-11-03 04:52:00,P016,P007,319.79,CY,CY,false,false
2025-11-03 04:53:00,P080,P038,986.53,SE,SE,false,false
2025-11-03 04:53:00,B001,P028,886.04,GB,DK,true,false
2025-11-03 04:55:00,B014,P042,152.19,CY,CY,false,false
2025-11-03 05:00:00,P026,B002,606.21,DK,CY,true,false
2025-11-03 05:05:00,B004,P010,817.20,NL,SE,true,false
2025-11-03 05:05:00,P079,B001,468.70,NO,NO,false,false
2025-11-03 05:07:00,P060,P048,1405.65,NL,SE,true,false
2025-11-03 05:12:00,P043,P011,1322.55,SE,NO,true,false
2025-11-03 05:14:00,B016,P003,1142.46,FI,NO,true,false
2025-11-03 05:15:00,P014,P061,372.77,FI,SE,true,false
2025-11-03 05:16:00,P073,P030,1323.88,DK,NO,true,false
2025-11-03 05:16:00,B008,P072,1326.99,SE,DE,true,false
2025-11-03 05:17:00,P054,P069,684.32,SE,DE,true,false
2025-11-03 05:21:00,P040,P009,946.47,SE,SE,false,false
2025-11-03 05:22:00,P049,P077,549.79,SE,SE,false,false
2025-11-03 05:24:00,P008,X900,18241.34,SE,CY,true,true
2025-11-03 05:25:00,P008,X900,4992.04,NL,CY,true,true
2025-11-03 05:26:00,P008,X900,8823.54,DE,CY,true,true
2025-11-03 05:27:00,P008,X900,5629.24,SE,CY,true,true
2025-11-03 05:28:00,P008,X900,8718.67,DE,CY,true,true
2025-11-03 05:29:00,P077,P043,43.49,SE,SE,false,false
2025-11-03 05:30:00,P056,P004,896.95,FI,DK,true,false
2025-11-03 05:31:00,P047,P005,435.52,CY,NO,true,false
2025-11-03 05:31:00,P047,P067,1143.35,NO,SE,true,false
2025-11-03 05:32:00,P064,P022,836.64,CY,CY,false,false
2025-11-03 05:35:00,B010,B011,743.69,DE,GB,true,false
2025-11-03 05:36:00,P023,P009,890.48,SE,SE,false,false
2025-11-03 05:38:00,P061,P001,1354.14,SE,DE,true,false
2025-11-03 05:39:00,P057,B018,161.59,NL,CY,true,false
2025-11-03 05:41:00,B007,B004,96.76,FI,DE,true,false
2025-11-03 05:44:00,P055,P010,1377.15,NO,SE,true,false
2025-11-03 05:50:00,B017,P053,14555.58,SE,SE,false,true
2025-11-03 05:51:00,P053,P030,14555.58,SE,SE,false,true
2025-11-03 05:52:00,P043,P067,1195.28,SE,CY,true,false
2025-11-03 05:53:00,P030,X902,14555.58,SE,CY,true,true
2025-11-03 05:54:00,B007,P003,1488.09,GB,CY,true,false
2025-11-03 05:54:00,P053,P036,200.14,GB,NL,true,false
2025-11-03 06:00:00,P010,P046,64.43,SE,SE,false,false
2025-11-03 06:01:00,P026,P037,277.74,DK,SE,true,false
2025-11-03 06:03:00,P017,P040,885.09,GB,FI,true,false
2025-11-03 06:04:00,P022,P066,594.41,GB,FI,true,false
2025-11-03 06:06:00,P044,B004,1407.63,SE,NL,true,false
2025-11-03 06:06:00,P059,Shop02,1367.60,NL,NO,true,false
2025-11-03 06:08:00,B002,P066,399.30,DE,NL,true,false
2025-11-03 06:13:00,P052,P024,1242.60,SE,FI,true,false
2025-11-03 06:15:00,P048,B005,273.61,GB,CY,true,false
2025-11-03 06:15:00,P007,B001,1197.51,SE,GB,true,false
2025-11-03 06:18:00,P057,P025,954.38,FI,SE,true,false
2025-11-03 06:19:00,P075,P070,1167.73,SE,NL,true,false
2025-11-03 06:19:00,P078,P044,450.77,SE,GB,true,false
2025-11-03 06:21:00,P071,P032,284.24,SE,SE,false,false
2025-11-03 06:24:00,P060,Shop02,653.60,CY,CY,false,false
2025-11-03 06:31:00,P067,P060,284.92,FI,GB,true,false
2025-11-03 06:33:00,P043,P076,304.87,SE,SE,false,false
2025-11-03 06:36:00,P043,P079,463.45,FI,SE,true,false
2025-11-03 06:37:00,B005,B007,234.01,NO,GB,true,false
2025-11-03 06:37:00,P025,P069,455.39,SE,FI,true,false
2025-11-03 06:37:00,P063,P027,1096.40,NL,CY,true,false
2025-11-03 06:38:00,B012,P009,897.47,NO,CY,true,false
2025-11-03 06:38:00,P055,B002,381.93,SE,CY,true,false
2025-11-03 06:39:00,P028,P031,731.50,FI,DE,true,false
2025-11-03 06:40:00,P026,Shop01,121.24,NO,NL,true,false
2025-11-03 06:41:00,P015,P044,1405.45,DK,NL,true,false
2025-11-03 06:44:00,B009,P060,907.65,FI,CY,true,false
2025-11-03 06:44:00,P062,B012,1434.51,NL,DK,true,false
2025-11-03 06:46:00,P080,P057,295.17,SE,SE,false,false
2025-11-03 06:50:00,P025,P069,579.73,FI,FI,false,false
2025-11-03 06:52:00,P072,P007,644.65,NO,NO,false,false
2025-11-03 06:53:00,P034,P013,51.07,SE,DE,true,false
2025-11-03 06:56:00,P056,B012,116.76,SE,SE,false,false
2025-11-03 06:58:00,P001,B002,350.08,NO,NL,true,false
2025-11-03 07:00:00,B019,P039,437.13,FI,DE,true,false
2025-11-03 07:00:00,P022,P042,1292.37,DE,DE,false,false
2025-11-03 07:06:00,P016,P010,553.15,GB,NO,true,false
2025-11-03 07:08:00,P074,P017,472.25,SE,NL,true,false
2025-11-03 07:09:00,P043,P073,952.16,CY,CY,false,false
2025-11-03 07:10:00,P015,P017,813.95,NL,SE,true,false
2025-11-03 07:11:00,P005,B009,912.98,SE,SE,false,false
2025-11-03 07:12:00,B011,P078,1497.03,GB,DK,true,false
2025-11-03 07:12:00,P009,P050,440.05,NO,DK,true,false
2025-11-03 07:12:00,P001,P019,679.68,DE,CY,true,false
2025-11-03 07:13:00,P057,P058,1282.36,SE,FI,true,false
2025-11-03 07:14:00,P067,P076,1183.24,NL,NL,false,false
2025-11-03 07:17:00,P049,P004,285.76,NO,DK,true,false
2025-11-03 07:19:00,P076,P026,763.66,NL,DK,true,false
2025-11-03 07:20:00,P076,P003,860.01,SE,SE,false,false
2025-11-03 07:21:00,P026,B007,507.28,DK,DK,false,false
2025-11-03 07:21:00,P011,P041,1271.79,DE,DE,false,false
2025-11-03 07:24:00,P027,P017,1308.26,DK,DE,true,false
2025-11-03 07:25:00,P075,B017,989.86,NL,GB,true,false
2025-11-03 07:28:00,P060,P056,625.25,NL,FI,true,false
2025-11-03 07:28:00,B002,P039,158.00,SE,GB,true,false
2025-11-03 07:29:00,P060,P074,77.85,SE,DK,true,false
2025-11-03 07:32:00,P070,B003,135.68,DK,NO,true,false
2025-11-03 07:34:00,P050,P025,722.67,FI,CY,true,false
2025-11-03 07:36:00,P021,P048,396.70,SE,SE,false,false
2025-11-03 07:36:00,P051,P049,322.22,DE,SE,true,false
2025-11-03 07:37:00,P006,P060,778.15,FI,DE,true,false
2025-11-03 07:41:00,P005,P027,344.90,NO,NL,true,false
2025-11-03 07:41:00,P010,P046,1354.18,DK,GB,true,false
2025-11-03 07:41:00,P059,P045,1056.47,DK,DE,true,false
2025-11-03 07:42:00,P068,P009,692.90,FI,GB,true,false
2025-11-03 07:43:00,B017,P052,1149.01,GB,DK,true,false
2025-11-03 07:48:00,P011,P038,677.87,FI,NO,true,false
2025-11-03 07:48:00,P020,P051,356.82,NO,NL,true,false
2025-11-03 07:51:00,B005,P046,522.94,DE,DE,false,false
2025-11-03 07:51:00,P032,P068,506.76,CY,NL,true,false
2025-11-03 07:52:00,B011,B006,722.67,CY,CY,false,false
2025-11-03 07:55:00,P031,P051,343.52,DE,DE,false,false
2025-11-03 08:00:00,P033,P015,1069.47,SE,FI,true,false
2025-11-03 08:00:00,P044,P025,1026.34,SE,NO,true,false
2025-11-03 08:01:00,P010,B002,1047.84,NL,DE,true,false
2025-11-03 08:02:00,P054,P066,179.37,FI,FI,false,false
2025-11-03 08:03:00,B019,P049,1155.33,NO,FI,true,false
2025-11-03 08:04:00,B006,B018,36.59,DK,SE,true,false
2025-11-03 08:06:00,P023,P038,203.74,DE,SE,true,false
2025-11-03 08:13:00,P057,B010,90.68,GB,SE,true,false
2025-11-03 08:20:00,P052,X902,10226.99,NL,CY,true,true
2025-11-03 08:21:00,B016,P052,1286.54,DE,SE,true,false
2025-11-03 08:21:00,P052,X902,5056.26,DK,CY,true,true
2025-11-03 08:22:00,P052,X902,4703.02,NO,CY,true,true
2025-11-03 08:23:00,P010,B017,175.73,FI,DE,true,false
2025-11-03 08:24:00,B005,P024,1053.81,SE,DE,true,false
2025-11-03 08:24:00,B009,P040,677.10,CY,SE,true,false
2025-11-03 08:26:00,P032,P023,1351.95,DE,NL,true,false
2025-11-03 08:27:00,P016,P030,336.39,FI,FI,false,false
2025-11-03 08:28:00,P022,P033,326.91,SE,NL,true,false
2025-11-03 08:28:00,P046,P023,340.68,SE,GB,true,false
2025-11-03 08:30:00,P036,P021,272.47,SE,CY,true,false
2025-11-03 08:35:00,B005,P032,1076.10,NL,SE,true,false
2025-11-03 08:35:00,B001,P025,944.52,GB,DE,true,false
2025-11-03 08:42:00,B016,P060,737.44,SE,SE,false,false
2025-11-03 08:44:00,P006,P031,1330.60,SE,DK,true,false
2025-11-03 08:56:00,B001,P069,452.00,SE,NO,true,false
2025-11-03 08:56:00,P013,Shop03,1256.37,SE,SE,false,false
2025-11-03 08:58:00,P064,P053,1488.74,GB,SE,true,false
2025-11-03 08:58:00,P031,P026,155.25,DE,SE,true,false
2025-11-03 09:03:00,P018,P048,758.12,NO,SE,true,false
2025-11-03 09:03:00,B006,P032,1206.15,NO,CY,true,false
2025-11-03 09:04:00,P043,P003,920.63,CY,NL,true,false
2025-11-03 09:04:00,P063,P009,1431.42,SE,SE,false,false
2025-11-03 09:07:00,B019,P012,973.71,DE,DE,false,false
2025-11-03 09:09:00,P025,P001,38.99,GB,FI,true,false
2025-11-03 09:10:00,B013,P026,382.49,SE,CY,true,false
2025-11-03 09:10:00,P055,P033,1043.92,GB,GB,false,false
2025-11-03 09:12:00,B018,P056,1436.50,FI,GB,true,false
2025-11-03 09:13:00,P017,P012,277.04,GB,NO,true,false
2025-11-03 09:15:00,B015,P055,1140.72,CY,SE,true,false
2025-11-03 09:15:00,P065,P011,650.83,NL,DK,true,false
2025-11-03 09:15:00,P039,P037,873.10,NO,DK,true,false
2025-11-03 09:15:00,P078,P075,1428.63,SE,SE,false,false
2025-11-03 09:16:00,P013,P077,500.04,DE,SE,true,false
2025-11-03 09:16:00,P078,P059,1417.51,SE,DK,true,false
2025-11-03 09:21:00,P023,B002,1147.34,FI,NL,true,false
2025-11-03 09:24:00,P066,B002,1117.88,GB,CY,true,false
2025-11-03 09:24:00,P027,B003,76.10,CY,NL,true,false
2025-11-03 09:24:00,P022,P061,673.24,GB,CY,true,false
2025-11-03 09:29:00,P040,P059,439.17,GB,CY,true,false
2025-11-03 09:30:00,P010,P043,222.25,NL,NO,true,false
2025-11-03 09:31:00,P014,B012,813.55,CY,SE,true,false
2025-11-03 09:31:00,P052,P054,1411.62,FI,DE,true,false
2025-11-03 09:31:00,P040,B003,1481.53,SE,DE,true,false
2025-11-03 09:34:00,P020,P071,1095.44,DK,DE,true,false
2025-11-03 09:45:00,P002,P030,51.40,SE,DK,true,false
2025-11-03 09:45:00,P063,B002,1038.96,SE,DE,true,false
2025-11-03 09:45:00,P076,P011,787.43,NO,DE,true,false
2025-11-03 09:47:00,P043,P018,431.63,SE,GB,true,false
2025-11-03 09:47:00,P056,B018,250.70,NL,SE,true,false
2025-11-03 09:48:00,P049,P055,1283.98,DK,CY,true,false
2025-11-03 09:50:00,P054,B003,1222.81,SE,NO,true,false
2025-11-03 09:54:00,B014,P043,527.24,NO,GB,true,false
2025-11-03 09:55:00,P049,P067,496.02,NL,SE,true,false
2025-11-03 09:55:00,P062,P011,1427.50,FI,DE,true,false
2025-11-03 09:56:00,P005,P016,589.54,CY,SE,true,false
2025-11-03 09:58:00,P047,B001,1065.71,SE,SE,false,false
2025-11-03 09:59:00,P055,B015,385.25,NL,SE,true,false
2025-11-03 10:03:00,P046,P043,1213.28,SE,NL,true,false
2025-11-03 10:07:00,P036,P009,526.38,CY,NO,true,false
2025-11-03 10:10:00,P063,P001,163.37,DE,GB,true,false
2025-11-03 10:12:00,P008,B016,290.44,NO,DK,true,false
2025-11-03 10:13:00,P067,Shop02,30.75,CY,GB,true,false
2025-11-03 10:14:00,P078,P063,612.24,CY,SE,true,false
2025-11-03 10:17:00,B017,P001,1004.68,SE,SE,false,false
2025-11-03 10:18:00,P078,P025,1073.67,GB,CY,true,false
2025-11-03 10:19:00,B007,P071,1481.09,NL,SE,true,false
2025-11-03 10:22:00,P055,P061,1480.57,SE,DE,true,false
2025-11-03 10:23:00,P024,B011,218.81,NL,SE,true,false
2025-11-03 10:26:00,B004,P037,1104.90,SE,SE,false,false
2025-11-03 10:26:00,B005,P025,24.63,FI,SE,true,false
2025-11-03 10:27:00,P044,P048,1029.15,FI,FI,false,false
2025-11-03 10:28:00,P080,B008,995.14,NL,GB,true,false
2025-11-03 10:30:00,P063,B007,1145.59,SE,SE,false,false
2025-11-03 10:32:00,P015,P058,859.30,NO,SE,true,false
2025-11-03 10:38:00,P016,P068,433.61,NO,FI,true,false
2025-11-03 10:40:00,P074,B020,1200.35,SE,DK,true,false
2025-11-03 10:40:00,P047,P006,1455.00,FI,NL,true,false
2025-11-03 10:46:00,P053,B017,1317.07,SE,SE,false,false
2025-11-03 10:47:00,P027,B016,609.00,DK,SE,true,false
2025-11-03 10:48:00,P035,P063,720.38,FI,CY,true,false
2025-11-03 10:50:00,B012,P065,66.98,NL,SE,true,false
2025-11-03 10:52:00,P031,P047,1004.32,DE,CY,true,false
2025-11-03 10:55:00,B002,P022,138.12,SE,DE,true,false
2025-11-03 10:55:00,B010,P052,1093.33,SE,SE,false,false
2025-11-03 10:57:00,P053,P057,947.72,CY,SE,true,false
2025-11-03 10:57:00,P058,P015,733.61,GB,NO,true,false
2025-11-03 11:00:00,P069,P059,487.57,DK,NO,true,false
